"Date","Price","Open","High","Low","Vol.","Change %"
"09/19/2019","10,301.0","10,185.0","10,417.0","9,655.0","9.77K","1.14%"
"09/18/2019","10,185.0","10,214.1","10,278.0","10,111.0","3.34K","-0.28%"
"09/17/2019","10,214.1","10,290.0","10,308.0","10,171.0","2.94K","-0.79%"
"09/16/2019","10,295.0","10,321.0","10,399.0","10,100.0","5.52K","-0.26%"
"09/15/2019","10,322.0","10,381.0","10,402.0","10,287.0","1.88K","-0.55%"
"09/14/2019","10,379.0","10,374.0","10,478.0","10,256.0","3.16K","0.05%"
"09/13/2019","10,374.0","10,452.0","10,475.0","10,170.0","4.50K","-0.75%"
"09/12/2019","10,452.0","10,174.2","10,488.0","10,065.1","4.40K","2.72%"
"09/11/2019","10,175.0","10,121.0","10,297.0","9,866.5","4.35K","0.52%"
"09/10/2019","10,122.0","10,317.0","10,399.0","9,961.7","4.21K","-1.90%"
"09/09/2019","10,318.0","10,417.0","10,542.0","10,118.6","5.20K","-0.93%"
"09/08/2019","10,415.0","10,489.0","10,599.0","10,257.0","3.51K","-0.70%"
"09/07/2019","10,488.0","10,305.0","10,581.0","10,305.0","3.38K","1.66%"
"09/06/2019","10,317.0","10,582.9","10,933.0","10,218.0","11.28K","-2.47%"
"09/05/2019","10,578.7","10,593.0","10,663.0","10,483.0","3.01K","-0.11%"
"09/04/2019","10,590.0","10,642.0","10,841.2","10,411.0","6.25K","-0.48%"
"09/03/2019","10,641.0","10,401.0","10,766.0","10,300.0","10.74K","2.44%"
"09/02/2019","10,388.0","9,783.0","10,473.0","9,754.9","11.14K","6.23%"
"09/01/2019","9,779.1","9,623.9","9,858.0","9,560.1","2.87K","1.61%"
"08/31/2019","9,623.9","9,600.7","9,710.2","9,472.1","2.75K","0.24%"
"08/30/2019","9,601.0","9,509.4","9,710.0","9,384.3","3.75K","0.97%"
"08/29/2019","9,509.0","9,727.3","9,727.3","9,360.4","7.08K","-2.25%"
"08/28/2019","9,727.4","10,190.0","10,303.0","9,585.3","10.41K","-4.48%"
"08/27/2019","10,184.0","10,376.2","10,392.0","10,036.9","4.52K","-1.86%"
"08/26/2019","10,377.0","10,144.0","10,654.0","10,144.0","8.98K","2.42%"
"08/25/2019","10,132.0","10,162.0","10,349.0","9,881.1","5.21K","-0.20%"
"08/24/2019","10,152.0","10,414.0","10,427.0","9,900.0","5.41K","-2.46%"
"08/23/2019","10,408.0","10,117.0","10,461.0","10,063.0","6.39K","2.88%"
"08/22/2019","10,117.0","10,147.0","10,247.0","9,790.0","6.53K","-0.29%"
"08/21/2019","10,146.0","10,795.0","10,825.0","9,880.0","11.79K","-5.99%"
"08/20/2019","10,793.0","10,947.0","10,986.0","10,588.0","5.83K","-1.32%"
"08/19/2019","10,937.0","10,329.0","10,960.0","10,280.0","7.38K","5.91%"
"08/18/2019","10,327.0","10,230.0","10,529.0","10,086.0","3.90K","0.97%"
"08/17/2019","10,228.0","10,372.0","10,487.0","10,004.1","4.89K","-1.33%"
"08/16/2019","10,366.0","10,324.0","10,568.0","9,783.4","12.89K","0.38%"
"08/15/2019","10,327.0","10,067.0","10,470.0","9,522.5","17.37K","2.58%"
"08/14/2019","10,067.0","10,904.0","10,909.0","9,980.0","14.51K","-7.68%"
"08/13/2019","10,904.0","11,411.0","11,468.0","10,801.0","9.00K","-4.38%"
"08/12/2019","11,404.0","11,577.0","11,578.8","11,272.0","3.20K","-1.57%"
"08/11/2019","11,586.0","11,308.0","11,594.0","11,158.0","5.44K","2.40%"
"08/10/2019","11,314.0","11,892.0","12,003.0","11,263.0","9.02K","-4.87%"
"08/09/2019","11,893.0","12,051.0","12,092.7","11,711.0","7.81K","-1.38%"
"08/08/2019","12,060.0","11,999.0","12,126.0","11,570.0","10.97K","0.53%"
"08/07/2019","11,997.0","11,472.0","12,122.0","11,386.0","13.66K","4.58%"
"08/06/2019","11,471.2","11,824.0","12,307.0","11,268.0","19.34K","-2.85%"
"08/05/2019","11,808.0","10,974.0","11,938.0","10,973.0","16.13K","7.61%"
"08/04/2019","10,973.0","10,822.0","11,060.0","10,595.0","9.28K","1.40%"
"08/03/2019","10,822.0","10,520.0","10,910.0","10,506.0","7.42K","2.88%"
"08/02/2019","10,519.0","10,400.0","10,648.3","10,345.0","8.44K","1.15%"
"08/01/2019","10,399.0","10,096.0","10,500.0","9,899.9","7.78K","3.08%"
"07/31/2019","10,088.0","9,588.9","10,099.0","9,575.5","7.94K","5.20%"
"07/30/2019","9,589.0","9,503.5","9,736.0","9,401.6","5.19K","0.86%"
"07/29/2019","9,507.0","9,530.0","9,690.0","9,396.6","5.70K","-0.13%"
"07/28/2019","9,519.0","9,463.1","9,604.2","9,112.3","7.75K","0.56%"
"07/27/2019","9,465.7","9,840.3","10,189.0","9,300.3","11.77K","-3.83%"
"07/26/2019","9,842.5","9,888.0","9,899.0","9,672.0","5.12K","-0.48%"
"07/25/2019","9,890.1","9,772.0","10,180.0","9,735.0","9.22K","1.22%"
"07/24/2019","9,771.0","9,859.0","9,917.7","9,541.9","11.57K","-0.85%"
"07/23/2019","9,854.9","10,330.0","10,330.0","9,824.5","9.77K","-4.59%"
"07/22/2019","10,329.0","10,572.0","10,667.0","10,094.0","10.90K","-2.27%"
"07/21/2019","10,569.4","10,741.0","10,811.0","10,300.0","8.25K","-1.59%"
"07/20/2019","10,740.0","10,517.6","11,085.0","10,402.0","12.13K","2.10%"
"07/19/2019","10,519.0","10,624.0","10,759.0","10,132.7","13.16K","-0.97%"
"07/18/2019","10,622.0","9,691.2","10,750.0","9,271.6","28.83K","9.70%"
"07/17/2019","9,683.2","9,418.4","9,963.1","9,090.0","23.12K","2.90%"
"07/16/2019","9,410.0","10,813.0","10,991.0","9,378.0","26.18K","-13.03%"
"07/15/2019","10,820.0","10,193.0","11,043.0","9,920.6","21.44K","6.01%"
"07/14/2019","10,206.8","11,324.0","11,390.0","10,125.0","22.49K","-9.77%"
"07/13/2019","11,312.0","11,779.0","11,803.0","10,806.0","14.72K","-3.85%"
"07/12/2019","11,765.0","11,327.0","11,900.0","11,100.0","12.25K","3.75%"
"07/11/2019","11,340.0","12,092.0","12,092.0","11,006.0","21.60K","-6.23%"
"07/10/2019","12,093.0","12,564.0","13,173.0","11,572.0","36.06K","-3.66%"
"07/09/2019","12,553.0","12,301.5","12,811.0","12,173.0","19.16K","2.05%"
"07/08/2019","12,301.0","11,484.0","12,382.0","11,339.0","17.84K","7.10%"
"07/07/2019","11,486.0","11,276.0","11,618.0","11,121.6","8.42K","1.80%"
"07/06/2019","11,283.0","10,983.0","11,720.0","10,983.0","12.21K","2.59%"
"07/05/2019","10,998.0","11,141.0","11,440.0","10,802.0","16.37K","-1.53%"
"07/04/2019","11,169.0","12,000.0","12,063.5","11,057.0","19.84K","-6.80%"
"07/03/2019","11,984.0","10,903.0","12,004.0","10,903.0","28.09K","10.29%"
"07/02/2019","10,866.0","10,639.8","10,961.0","9,745.1","28.78K","2.13%"
"07/01/2019","10,639.0","10,777.0","11,221.0","10,099.0","24.90K","-0.99%"
"06/30/2019","10,745.0","11,973.0","12,229.0","10,705.0","19.07K","-9.86%"
"06/29/2019","11,921.0","12,350.7","12,350.7","11,375.0","20.39K","-3.47%"
"06/28/2019","12,349.0","11,183.0","12,404.0","10,812.0","31.98K","10.26%"
"06/27/2019","11,200.0","12,876.0","13,222.0","10,397.0","47.61K","-13.02%"
"06/26/2019","12,876.0","11,746.0","13,764.0","11,693.0","55.59K","9.57%"
"06/25/2019","11,751.0","11,070.0","11,780.0","10,992.4","21.85K","6.32%"
"06/24/2019","11,053.0","10,913.0","11,135.0","10,560.0","14.40K","1.26%"
"06/23/2019","10,916.0","10,745.0","11,368.0","10,576.0","18.59K","1.56%"
"06/22/2019","10,747.9","10,227.0","11,210.0","10,098.2","36.68K","5.00%"
"06/21/2019","10,236.0","9,557.8","10,249.0","9,557.8","22.23K","7.10%"
"06/20/2019","9,557.1","9,306.0","9,620.8","9,241.0","10.59K","2.70%"
"06/19/2019","9,305.9","9,094.9","9,339.9","9,062.0","5.77K","2.31%"
"06/18/2019","9,095.9","9,351.0","9,370.9","8,945.4","10.59K","-2.78%"
"06/17/2019","9,356.0","8,986.0","9,489.9","8,986.0","14.17K","4.12%"
"06/16/2019","8,986.0","8,852.8","9,389.6","8,803.0","20.91K","1.47%"
"06/15/2019","8,856.0","8,689.0","8,904.1","8,611.0","9.40K","1.92%"
"06/14/2019","8,689.1","8,230.0","8,714.9","8,163.3","12.71K","5.61%"
"06/13/2019","8,227.4","8,177.6","8,333.0","8,038.9","8.89K","0.64%"
"06/12/2019","8,175.4","7,903.1","8,238.8","7,822.3","9.14K","3.43%"
"06/11/2019","7,904.1","8,018.8","8,048.9","7,711.3","6.53K","-1.37%"
"06/10/2019","8,013.7","7,622.5","8,046.3","7,523.3","8.90K","4.90%"
"06/09/2019","7,639.2","7,924.0","7,961.0","7,502.5","6.83K","-3.60%"
"06/08/2019","7,924.6","8,002.1","8,064.8","7,802.0","4.77K","-0.84%"
"06/07/2019","7,991.5","7,816.9","8,123.5","7,769.1","13.44K","2.38%"
"06/06/2019","7,805.6","7,766.3","7,870.6","7,461.0","7.51K","0.21%"
"06/05/2019","7,789.3","7,692.8","7,931.0","7,603.0","10.83K","1.25%"
"06/04/2019","7,692.8","8,088.0","8,088.0","7,524.5","28.12K","-5.07%"
"06/03/2019","8,103.4","8,740.1","8,740.1","8,050.1","18.66K","-7.28%"
"06/02/2019","8,740.0","8,546.9","8,818.0","8,540.0","6.24K","2.26%"
"06/01/2019","8,547.0","8,531.9","8,625.0","8,452.0","5.46K","0.16%"
"05/31/2019","8,533.3","8,268.5","8,550.0","8,112.4","10.93K","3.18%"
"05/30/2019","8,269.9","8,681.2","9,100.0","8,019.7","20.29K","-4.73%"
"05/29/2019","8,680.9","8,738.1","8,794.9","8,490.0","10.30K","-0.69%"
"05/28/2019","8,740.9","8,806.1","8,843.7","8,558.3","11.14K","-0.74%"
"05/27/2019","8,806.0","8,730.0","8,951.0","8,661.0","17.56K","0.87%"
"05/26/2019","8,729.9","8,054.9","8,820.0","7,880.2","20.14K","8.38%"
"05/25/2019","8,054.9","7,990.0","8,135.0","7,950.4","4.34K","0.75%"
"05/24/2019","7,994.9","7,872.1","8,158.6","7,801.6","10.92K","1.56%"
"05/23/2019","7,872.4","7,619.9","7,957.1","7,496.3","10.55K","3.30%"
"05/22/2019","7,621.1","7,933.6","8,030.0","7,507.9","10.78K","-3.98%"
"05/21/2019","7,937.0","7,990.5","8,089.9","7,819.7","7.69K","-0.60%"
"05/20/2019","7,985.0","8,188.3","8,188.3","7,601.0","16.90K","-2.50%"
"05/19/2019","8,189.5","7,260.1","8,263.2","7,252.0","23.46K","12.80%"
"05/18/2019","7,260.0","7,418.3","7,509.1","7,210.6","9.32K","-2.10%"
"05/17/2019","7,415.4","7,857.5","7,905.7","7,067.4","29.02K","-5.62%"
"05/16/2019","7,857.0","8,135.5","8,307.7","7,750.1","22.29K","-3.39%"
"05/15/2019","8,132.9","7,951.9","8,208.9","7,837.6","19.04K","2.19%"
"05/14/2019","7,958.3","7,753.2","8,194.1","7,684.1","29.32K","2.65%"
"05/13/2019","7,753.2","6,980.1","8,049.9","6,883.9","36.47K","11.08%"
"05/12/2019","6,979.9","7,125.1","7,448.0","6,860.0","31.96K","-2.19%"
"05/11/2019","7,136.4","6,438.7","7,278.3","6,438.7","37.91K","10.84%"
"05/10/2019","6,438.7","6,262.0","6,522.0","6,212.6","14.49K","2.88%"
"05/09/2019","6,258.4","6,201.9","6,309.0","6,165.0","9.68K","0.93%"
"05/08/2019","6,201.0","6,096.6","6,220.4","6,024.1","8.20K","1.86%"
"05/07/2019","6,087.9","6,027.9","6,290.0","6,027.9","11.99K","1.00%"
"05/06/2019","6,027.9","6,042.0","6,100.3","5,906.8","6.48K","-0.23%"
"05/05/2019","6,042.0","6,098.2","6,112.0","5,956.2","5.82K","-0.92%"
"05/04/2019","6,098.3","6,019.9","6,149.1","5,868.2","9.44K","1.37%"
"05/03/2019","6,016.0","5,729.6","6,139.9","5,716.5","19.48K","5.11%"
"05/02/2019","5,723.8","5,629.5","5,779.8","5,618.0","11.06K","1.67%"
"05/01/2019","5,629.6","5,599.6","5,655.0","5,585.5","5.53K","0.54%"
"04/30/2019","5,599.5","5,480.0","5,612.0","5,454.9","7.44K","2.18%"
"04/29/2019","5,480.1","5,486.8","5,515.2","5,370.3","7.81K","-0.12%"
"04/28/2019","5,486.8","5,400.6","5,542.2","5,400.6","7.76K","1.57%"
"04/27/2019","5,401.8","5,410.9","5,456.9","5,355.4","4.57K","-0.17%"
"04/26/2019","5,410.8","5,215.6","5,517.1","5,174.1","21.53K","3.68%"
"04/25/2019","5,219.0","5,479.6","5,556.8","5,065.2","21.49K","-4.77%"
"04/24/2019","5,480.3","5,547.1","5,647.4","5,415.0","16.53K","-1.27%"
"04/23/2019","5,550.9","5,417.8","5,645.0","5,395.2","18.76K","2.46%"
"04/22/2019","5,417.8","5,320.3","5,447.5","5,276.5","11.95K","1.80%"
"04/21/2019","5,321.9","5,340.1","5,366.1","5,259.4","6.15K","-0.34%"
"04/20/2019","5,340.0","5,314.1","5,375.6","5,289.2","6.48K","0.49%"
"04/19/2019","5,314.0","5,310.8","5,371.1","5,225.0","6.31K","0.06%"
"04/18/2019","5,310.8","5,254.5","5,339.3","5,254.0","9.04K","1.07%"
"04/17/2019","5,254.5","5,234.3","5,291.1","5,224.7","9.28K","0.39%"
"04/16/2019","5,234.3","5,042.8","5,256.2","5,030.0","8.38K","3.67%"
"04/15/2019","5,049.2","5,190.1","5,217.1","5,000.7","9.52K","-2.79%"
"04/14/2019","5,194.3","5,103.7","5,209.0","5,064.2","4.15K","1.81%"
"04/13/2019","5,101.8","5,114.1","5,160.8","5,075.3","5.21K","-0.24%"
"04/12/2019","5,114.0","5,059.0","5,134.9","4,935.2","9.22K","0.95%"
"04/11/2019","5,065.8","5,315.5","5,340.0","5,001.1","19.39K","-4.63%"
"04/10/2019","5,311.7","5,213.0","5,487.4","5,200.5","15.78K","1.83%"
"04/09/2019","5,216.3","5,312.4","5,312.5","5,173.5","11.90K","-1.81%"
"04/08/2019","5,312.5","5,238.9","5,361.7","5,148.5","17.82K","1.42%"
"04/07/2019","5,238.1","5,091.1","5,313.1","5,075.0","9.95K","2.90%"
"04/06/2019","5,090.5","5,080.4","5,280.0","4,968.1","14.20K","0.20%"
"04/05/2019","5,080.4","4,939.3","5,130.0","4,930.1","11.36K","2.87%"
"04/04/2019","4,938.9","4,976.9","5,099.9","4,834.0","15.42K","-0.79%"
"04/03/2019","4,978.0","4,929.3","5,330.1","4,849.1","44.28K","1.03%"
"04/02/2019","4,927.1","4,196.9","5,079.4","4,189.7","54.14K","17.40%"
"04/01/2019","4,196.8","4,167.5","4,220.8","4,127.2","7.01K","0.70%"
"03/31/2019","4,167.6","4,165.1","4,181.4","4,153.1","2.27K","0.06%"
"03/30/2019","4,165.1","4,179.1","4,210.0","4,117.2","6.63K","-0.33%"
"03/29/2019","4,179.0","4,092.6","4,188.0","4,084.7","8.65K","2.11%"
"03/28/2019","4,092.6","4,102.7","4,104.0","4,066.4","6.22K","-0.24%"
"03/27/2019","4,102.5","3,992.7","4,109.6","3,979.6","7.93K","2.78%"
"03/26/2019","3,991.7","3,970.0","3,994.8","3,951.0","5.09K","0.55%"
"03/25/2019","3,970.0","4,041.4","4,049.9","3,939.1","6.70K","-1.77%"
"03/24/2019","4,041.4","4,063.0","4,063.2","4,011.5","3.36K","-0.54%"
"03/23/2019","4,063.2","4,045.2","4,076.3","4,038.5","4.37K","0.44%"
"03/22/2019","4,045.3","4,044.8","4,064.6","4,035.1","4.84K","0.01%"
"03/21/2019","4,044.8","4,127.2","4,138.7","4,005.2","11.82K","-2.00%"
"03/20/2019","4,127.2","4,104.6","4,136.2","4,073.9","7.82K","0.55%"
"03/19/2019","4,104.7","4,073.7","4,118.0","4,056.6","5.55K","0.77%"
"03/18/2019","4,073.5","4,069.0","4,119.9","4,035.6","3.68K","0.11%"
"03/17/2019","4,068.9","4,088.0","4,088.3","4,041.1","3.38K","-0.47%"
"03/16/2019","4,088.0","4,003.1","4,152.7","4,003.1","13.94K","2.12%"
"03/15/2019","4,003.1","3,948.3","4,011.0","3,948.3","6.72K","1.39%"
"03/14/2019","3,948.3","3,946.2","4,000.1","3,882.8","8.30K","0.01%"
"03/13/2019","3,947.9","3,954.9","3,972.1","3,925.1","5.51K","-0.16%"
"03/12/2019","3,954.1","3,950.7","3,979.5","3,895.2","7.63K","0.13%"
"03/11/2019","3,949.0","4,000.0","4,009.2","3,920.7","6.61K","-1.28%"
"03/10/2019","4,000.0","4,017.3","4,017.3","3,961.8","4.67K","-0.43%"
"03/09/2019","4,017.3","3,940.5","4,046.2","3,933.9","7.38K","1.95%"
"03/08/2019","3,940.5","3,964.7","4,020.9","3,863.7","9.36K","-0.61%"
"03/07/2019","3,964.7","3,951.5","3,989.6","3,935.7","7.64K","0.34%"
"03/06/2019","3,951.4","3,951.6","3,984.1","3,912.4","6.59K","-0.01%"
"03/05/2019","3,951.6","3,800.0","3,966.9","3,786.2","10.80K","3.99%"
"03/04/2019","3,800.0","3,884.8","3,908.1","3,767.1","10.18K","-2.18%"
"03/03/2019","3,884.8","3,913.0","3,923.4","3,856.7","2.88K","-0.72%"
"03/02/2019","3,913.0","3,915.0","3,924.0","3,850.0","5.11K","-0.03%"
"03/01/2019","3,914.0","3,894.0","3,948.7","3,893.0","4.76K","0.51%"
"02/28/2019","3,894.0","3,900.1","3,988.0","3,875.0","12.10K","-0.22%"
"02/27/2019","3,902.7","3,896.8","3,934.0","3,767.0","12.03K","0.15%"
"02/26/2019","3,896.8","3,919.3","3,934.1","3,870.4","5.11K","-0.64%"
"02/25/2019","3,921.8","3,825.0","3,965.0","3,825.0","10.41K","2.34%"
"02/24/2019","3,832.0","4,212.2","4,282.4","3,812.0","36.09K","-9.02%"
"02/23/2019","4,211.7","4,058.2","4,255.0","4,014.5","21.53K","3.78%"
"02/22/2019","4,058.3","4,008.8","4,074.0","3,991.3","14.21K","1.23%"
"02/21/2019","4,008.8","4,053.7","4,122.0","3,975.3","15.48K","-1.14%"
"02/20/2019","4,055.0","3,989.9","4,070.0","3,969.2","15.25K","1.63%"
"02/19/2019","3,989.9","3,978.4","4,081.4","3,943.4","24.30K","0.30%"
"02/18/2019","3,978.1","3,734.5","4,019.9","3,723.9","37.62K","6.52%"
"02/17/2019","3,734.5","3,676.5","3,788.8","3,668.9","14.07K","1.58%"
"02/16/2019","3,676.4","3,670.1","3,724.9","3,666.0","7.52K","0.18%"
"02/15/2019","3,670.0","3,656.7","3,716.3","3,644.5","7.81K","0.36%"
"02/14/2019","3,656.7","3,665.5","3,681.1","3,641.1","7.53K","-0.26%"
"02/13/2019","3,666.1","3,694.1","3,735.4","3,650.4","11.76K","-0.76%"
"02/12/2019","3,694.2","3,681.0","3,728.0","3,645.3","11.34K","0.36%"
"02/11/2019","3,681.1","3,749.7","3,749.7","3,672.0","7.80K","-1.74%"
"02/10/2019","3,746.3","3,718.3","3,753.5","3,667.1","9.97K","0.75%"
"02/09/2019","3,718.4","3,724.1","3,739.1","3,688.8","6.74K","-0.15%"
"02/08/2019","3,724.0","3,439.0","3,799.6","3,427.8","31.15K","8.38%"
